RTG3;IDH1
RTG3;CIT1
RTG3;TIM23
RTG3;CRC1
RTG3;IDH2
RTG3;SRL1
RTG3;CPA1
RTG3;DIP5
RTG3;ISU1
RTG3;CIT3
RTG3;GLN1
RTG3;GDH3
RTG3;ACS1
RTG3;YAT1
RTG3;ACH1
RTG3;LYS20
RTG3;SPO24
ERT1;VID24
ERT1;IPT1
ERT1;GIS1
ERT1;MDJ1
ERT1;QCR6
ERT1;ASK1
ERT1;PHD1
ERT1;MAE1
ERT1;AQR1
ERT1;FAA1
ERT1;LGE1
PDR3;TEF2
PDR3;SNQ2
PDR3;IPT1
PDR3;PDR15
PDR3;YDR415C
PDR3;SYF1
PDR3;TLG1
PDR3;SDC1
PDR3;RPS8B
PDR3;PMA1
PDR3;CAX4
PDR3;TDH3
PDR3;SSZ1
PDR3;ENO2
PDR3;CSS1
PDR3;RGI2
PDR3;VHR1
PDR3;HSP150
PDR3;SUI2
PDR3;TDH2
PDR3;PSG1
PDR3;PDC1
PDR3;RPL10
PDR3;TAL1
PDR3;ILV5
PDR3;VPS9
PDR3;YML096W
PDR3;UTP14
PDR3;ROY1
PDR3;DSL1
PDR3;PDR16
PDR3;ELA1
PDR3;ATG3
PDR3;LRO1
PDR3;ADH1
PDR3;ATG34
PDR3;SPP2
PDR3;ATG40
PDR3;PDR5
PDR3;KIN4
PDR3;PUT4
PDR3;YPL068C
PDR3;HTC1
PDR3;TEF1
PDR3;CDC19
PDR3;RPS8A
PDR3;LDB7
PDR3;PDR3
PDR3;FLR1
OAF1;TPS1
OAF1;CKS1
OAF1;IFA38
OAF1;ADY2
OAF1;TMA17
OAF1;BDF2
OAF1;BSC1
OAF1;IPT1
OAF1;SED1
OAF1;UME6
OAF1;PEX5
OAF1;CTA1
OAF1;ATO3
OAF1;PRB1
OAF1;GLC3
OAF1;FAA2
OAF1;ICL1
OAF1;POX1
OAF1;TOS8
OAF1;RIM8
OAF1;YGR035C
OAF1;FMP48
OAF1;YGR117C
OAF1;RTS3
OAF1;RIM101
OAF1;HXT5
OAF1;PEX18
OAF1;POT1
OAF1;QDR1
OAF1;RHO3
OAF1;YJL218W
OAF1;ELO1
OAF1;INO1
OAF1;TES1
OAF1;YJR071W
OAF1;RSM7
OAF1;MNN4
OAF1;PXA2
OAF1;CWP2
OAF1;CYT2
OAF1;MDH1
OAF1;ASK1
OAF1;FOX2
OAF1;MTD1
OAF1;PTR2
OAF1;PCK1
OAF1;ECI1
OAF1;NNT1
OAF1;MSC1
OAF1;RPS1B
OAF1;YAP1
OAF1;GLO1
OAF1;ADI1
OAF1;SPO20
OAF1;PEX9
OAF1;LAF1
OAF1;GID8
OAF1;MGL2
OAF1;SCS7
OAF1;ADH2
OAF1;DIA1
OAF1;SPS19
OAF1;MLS1
OAF1;AQR1
OAF1;IDP3
OAF1;RCF2
OAF1;PEX11
OAF1;MDH2
OAF1;MDY2
OAF1;IZH4
OAF1;PHM7
OAF1;ATG34
OAF1;IZH2
OAF1;RSB1
OAF1;LPX1
OAF1;CRC1
OAF1;RAS1
OAF1;PDR5
OAF1;DCI1
OAF1;RCN2
OAF1;TPO4
OAF1;YOR302W
OAF1;FAA1
OAF1;YOR342C
OAF1;PUT4
OAF1;PIP2
OAF1;CUP9
OAF1;PEX25
OAF1;EEB1
OAF1;SWI1
OAF1;ANT1
OAF1;YAT1
OAF1;PHO11
OAF1;YBR053C
OAF1;HSP26
OAF1;NET1
OAF1;GYP6
SMP1;SMP1
SMP1;YGR035C
SMP1;IME1
SMP1;CWP1
SMP1;DFR1
HAP3;GPX2
HAP3;HEM3
HAP3;HEM1
HAP3;AGE1
HAP3;QCR9
HAP3;COX6
HAP3;CYC1
HAP3;BNA2
HAP3;SDH1
HAP3;SDH3
HAP3;RPM2
HAP3;CIT1
HAP3;GDH1
HAP3;CTF19
HAP3;ASN1
HAP3;EFB1
KAR4;KAR4
KAR4;FUS1
KAR4;FIG2
